Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1,1,1,0,0,0.4745265302205747,-0.5544873301529852,0.06534335858190304,-0.6454972243679028,-2.310211819657538,1,0
1,1,3+,0,0,12.38462278717314,-0.5544873301529852,2.4976649433283398,0.2766416675862441,-2.310211819657538,0,0
0,0,1,1,1,-0.25171083851492354,-0.5544873301529852,-0.9871034809718436,0.2766416675862441,0.43286074094635973,1,0
1,1,0,0,2,0.13966770285866215,-0.5544873301529852,0.1588941887644583,0.2766416675862441,,2,1
1,1,0,1,0,0.11345566157788621,-0.5544873301529852,0.8371377075879839,0.2766416675862441,-2.310211819657538,0,0
1,1,0,1,0,-0.5161248049347508,0.14082533839659606,-0.4257984998765121,0.2766416675862441,0.43286074094635973,0,1
0,1,0,1,0,-0.5331626317672551,0.5526091322646216,0.3693835566752076,0.2766416675862441,-2.310211819657538,1,0
0,0,0,0,0,-0.3945664634951524,-0.5544873301529852,-1.0104911885174823,0.2766416675862441,0.43286074094635973,2,1
0,0,1,0,0,-0.45927744040706797,-0.5544873301529852,0.1588941887644583,0.2766416675862441,0.43286074094635973,2,0
1,1,2,0,1,-0.6231026984119176,6.285775026458735,1.0827086368171914,0.2766416675862441,0.43286074094635973,2,0
1,1,0,0,0,-0.717302221764706,0.3939150455912297,-0.40241079233087323,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.35344632373593515,-0.0698547421870449,-0.09837059423756865,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.06971431769059137,-0.5544873301529852,-0.09837059423756865,0.2766416675862441,0.43286074094635973,0,1
0,0,0,1,0,-0.439618409446486,-0.5544873301529852,-0.7766141130610943,,-2.310211819657538,2,0
1,1,0,0,0,-0.5870611416508507,0.03343321939779207,-0.5427370376047062,0.2766416675862441,0.43286074094635973,2,1
1,1,1,0,0,0.30251000931548266,0.015648537270601597,-0.4257984998765121,,-2.310211819657538,2,0
1,1,0,0,0,1.5524967278924848,-0.5544873301529852,-0.5895124526959837,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.4484649733787479,0.9161690765185344,-0.29716610837549856,0.2766416675862441,0.43286074094635973,0,1
0,0,1,1,0,-0.13064397284933968,-0.5544873301529852,-0.7649202592882749,0.2766416675862441,0.43286074094635973,0,0
1,1,2,0,0,0.08707979503910543,-0.5544873301529852,-0.1568398631016657,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.4068533578455161,-0.5489740784062651,-0.6947571366513584,0.2766416675862441,0.43286074094635973,0,1
1,0,0,1,0,-0.44010988522050054,-0.5544873301529852,-1.0104911885174823,-2.4897750082761965,0.43286074094635973,2,1
0,0,1,0,1,0.527605913814146,-0.5544873301529852,0.04195565103626423,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,0.17964106581184544,-0.5544873301529852,-0.4842677687406091,0.2766416675862441,-2.310211819657538,0,0
1,0,0,0,2,1.2241909108507665,-0.5544873301529852,3.023888363105213,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.48794686055791664,0.24582336557058596,-0.039901325373471616,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,-0.2708783937014909,-0.5544873301529852,-0.5427370376047062,0.2766416675862441,0.43286074094635973,2,1
0,2,,0,0,0.7607292559550469,-0.5544873301529852,,-1.5676361163220498,0.43286074094635973,1,1
1,0,0,0,0,-0.5696956643023365,0.07857895095142942,-1.1274297262456765,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.5226778152549447,-0.169722572593576,,0.2766416675862441,0.43286074094635973,2,1
1,0,0,0,1,0.8211807761588364,-0.5544873301529852,0.4746282406305823,0.2766416675862441,-2.310211819657538,2,0
0,1,0,1,1,0.2848168814509589,-0.5544873301529852,-0.09837059423756865,0.2766416675862441,0.43286074094635973,0,1
1,0,0,0,0,-0.2856226669219274,1.1774670985411022,0.4746282406305823,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.4091602522766397,0.07242271483047887,0.39277126422084646,0.2766416675862441,0.43286074094635973,0,1
1,0,3+,1,0,-0.11409762179084987,0.12714481368337263,0.01856794349062542,0.2766416675862441,0.43286074094635973,1,1
1,0,1,0,0,5.294101795465245,-0.5544873301529852,0.06534335858190304,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.31610750572988516,2.2955079807292877,0.3343019953567494,-0.6454972243679028,,0,1
1,1,1,0,1,-0.3174047669748682,-0.1406514575779762,-0.19192142442012392,0.2766416675862441,0.43286074094635973,0,1
1,1,2,1,0,-0.1231080109811166,-0.5544873301529852,-0.4257984998765121,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,2,-0.3054455231405142,-0.08387728001809892,-1.0689604573815794,0.2766416675862441,0.43286074094635973,0,0
1,1,2,0,0,-0.3380467494834793,0.030355101337316795,0.04195565103626423,0.2766416675862441,-2.310211819657538,0,0
1,0,1,1,1,-0.4315909718042484,-0.027103102458221652,0.5097098019490405,0.2766416675862441,,1,0
1,1,2,1,0,-0.5069505904864792,-0.12526086727559982,-0.2503906932842209,0.2766416675862441,-2.310211819657538,0,0
1,1,2,1,0,-0.5644532560461814,-0.05651623059165205,-1.0104911885174823,-0.6454972243679028,,2,1
1,1,0,0,0,-0.2384409926165307,0.03822140304742027,0.030261797263444825,0.2766416675862441,-2.310211819657538,0,0
1,1,0,0,0,-0.47844499559363535,0.2889170184172398,-0.6596755753329002,-2.4897750082761965,-2.310211819657538,0,1
1,0,0,0,1,0.27547884174468246,-0.5544873301529852,-0.7298386979698166,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.2530214405789623,-0.5544873301529852,-0.5895124526959837,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.1806106765408188,-0.5544873301529852,-0.3322476696939568,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,-0.2777590545376946,0.32414436955379017,0.3109142878111106,0.2766416675862441,0.43286074094635973,2,0
1,0,2,0,0,-0.17192793786656177,-0.5544873301529852,-0.12175830178320747,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,0.4800965889927396,-0.5544873301529852,0.1588941887644583,0.2766416675862441,0.43286074094635973,1,0
2,1,0,0,1,-0.5439750987955752,0.8419522299492973,0.1588941887644583,0.2766416675862441,,1,1
1,1,3+,0,0,0.38278438573785895,-0.5544873301529852,-0.21530913196576273,-2.4897750082761965,0.43286074094635973,2,1
1,1,0,0,0,-0.39128995833505537,0.1938373716603369,0.07703721235472245,0.2766416675862441,0.43286074094635973,0,1
0,0,1,1,2,-0.03480619691650267,-0.5544873301529852,-0.1685337168744851,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,-0.2027270863714735,-0.5544873301529852,-0.5661247451503449,0.2766416675862441,-2.310211819657538,1,0
1,0,0,0,0,0.09772843680942066,-0.5544873301529852,-0.07498288669192985,0.2766416675862441,0.43286074094635973,0,1
1,1,3+,1,0,-0.4024300758793852,0.01462249791710984,-0.8935526507892884,-2.4897750082761965,-2.310211819657538,2,0
2,1,0,0,0,1.8493480953972723,-0.5544873301529852,-0.4257984998765121,0.2766416675862441,0.43286074094635973,1,1
0,1,2,1,2,-0.8508198070386584,0.4431649345588341,-0.5661247451503449,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.17536826828466362,0.28378682164978103,-0.4257984998765121,0.2766416675862441,0.43286074094635973,2,0
1,1,1,0,1,-0.3200259711029458,0.15655794181680302,0.1822818963100971,0.2766416675862441,0.43286074094635973,1,1
1,1,1,1,0,-0.4505947017328109,-0.04146765340710626,-0.39071693855805384,-2.4897750082761965,-2.310211819657538,0,0
1,1,3+,0,0,-0.11671882591892746,-0.5544873301529852,-0.5427370376047062,0.2766416675862441,0.43286074094635973,1,1
0,0,0,0,1,-0.4756599662075529,-0.5544873301529852,-0.6245940140144419,0.2766416675862441,,2,1
1,0,2,0,0,0.021058216063151045,1.0351896415235784,0.1822818963100971,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,1,1.8219892773104625,-0.20768602867277106,0.04195565103626423,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,0,0.21240611741281537,0.04403562605054023,0.9774639528618169,-0.6454972243679028,0.43286074094635973,1,1
2,1,2,0,0,-0.414553144971744,0.08576122642587172,-0.1685337168744851,0.2766416675862441,-2.310211819657538,1,0
1,1,1,0,1,1.845252463947151,0.21504218496583322,-0.7064509904241778,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.4024300758793852,-0.0062403022705559055,,0.2766416675862441,0.43286074094635973,2,0
0,0,0,1,0,-0.17258323889858118,-0.5544873301529852,0.08873106612754186,0.2766416675862441,0.43286074094635973,0,1
1,1,3+,1,0,-0.3781839376946674,-0.5544873301529852,-0.39071693855805384,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.5439750987955752,0.5228539910133606,-0.21530913196576273,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.8894959087468587,-0.5544873301529852,1.0242393679530943,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,0.47993276373473476,-0.5544873301529852,1.1645656132269273,0.2766416675862441,0.43286074094635973,1,1
1,1,1,1,0,-0.5644532560461814,0.27865662488232223,-0.1802275706473045,0.2766416675862441,0.43286074094635973,0,1
1,0,2,0,0,-0.3041349210764754,-0.5544873301529852,-0.7766141130610943,0.2766416675862441,-2.310211819657538,0,0
1,1,1,0,0,2.1181853437832308,-0.5544873301529852,4.134804471523056,0.2766416675862441,0.43286074094635973,2,0
1,1,2,0,1,-0.13441195378345122,0.15792599428812537,0.1588941887644583,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,-0.4863086079778681,-0.5544873301529852,-0.8350833819251913,0.2766416675862441,0.43286074094635973,2,0
1,0,0,1,0,-0.4430587398645879,0.3980192030051967,-0.5895124526959837,0.2766416675862441,,1,1
1,1,1,1,0,-0.011543010279814025,-0.1676704938865925,0.4629343868577629,0.2766416675862441,,2,1
1,0,0,1,0,-0.28054408392377705,-0.5544873301529852,-0.4257984998765121,0.2766416675862441,0.43286074094635973,0,1
0,0,0,1,1,1.9428923177180415,-0.5544873301529852,0.9189946839977198,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.2959436581762329,0.18323496500758873,-0.3205538159211374,0.2766416675862441,-2.310211819657538,0,0
0,1,1,0,0,-0.34034030309554714,-0.24222935357366024,-0.4842677687406091,-3.9651972354028318,0.43286074094635973,1,1
1,1,0,1,0,-0.45927744040706797,0.026934970159010935,-0.46088006119497027,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.12753129294724755,0.4226441474889989,-0.41410464610369263,-5.071763905747808,,2,1
1,1,1,0,1,-0.41094898929563733,-0.5544873301529852,-0.6012063064688031,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,0.1440909848247931,0.9558425981868824,0.7318930236326092,0.2766416675862441,-2.310211819657538,0,0
0,0,0,0,0,-0.7795558198065489,0.7051469828170629,-0.39071693855805384,2.120919451494538,0.43286074094635973,0,1
0,0,0,0,0,-0.36769912118235704,-0.5544873301529852,-0.5427370376047062,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.08821323102608364,1.3689944445262303,0.7201991698597898,0.2766416675862441,0.43286074094635973,1,1
1,1,1,1,0,-0.22173081630003605,1.2588662205847816,-0.09837059423756865,0.2766416675862441,,0,0
1,1,0,1,0,-0.26039357718918055,-0.04728187641022622,-0.2620845470570404,-0.6454972243679028,0.43286074094635973,1,1
1,1,2,0,0,-0.31019645562265485,0.9558425981868824,1.129484051908469,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,2.5277484887953547,1.7257141264235314,3.900927396066668,0.2766416675862441,,2,1
2,0,0,0,0,-0.2982372117883008,-0.5544873301529852,-0.5895124526959837,0.2766416675862441,0.43286074094635973,2,0
1,1,0,0,1,-0.4791002966256548,0.47599819387057035,0.4863220944034017,0.2766416675862441,0.43286074094635973,2,1
0,0,1,0,0,1.2874274604406384,-0.5544873301529852,-1.2443682639738705,0.2766416675862441,0.43286074094635973,2,1
1,0,0,1,0,-0.29577983291822807,-0.11431644750502108,-0.5427370376047062,0.2766416675862441,0.43286074094635973,0,0
1,1,1,0,0,0.10837707857973587,0.13090695797950908,1.211341028318205,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,-0.3473847891897557,0.14150936463225725,0.01856794349062542,0.2766416675862441,0.43286074094635973,2,1
1,1,0,0,0,-0.5362753116693473,1.725372113305701,-0.8935526507892884,-2.4897750082761965,0.43286074094635973,1,0
1,0,0,0,0,0.06742076407852347,0.6993327598139429,1.9246661084601888,0.2766416675862441,0.43286074094635973,0,0
1,1,3+,0,0,-0.3174047669748682,0.6179336377702636,0.04195565103626423,0.2766416675862441,0.43286074094635973,0,1
0,1,2,0,0,-0.5524940122118274,0.003678078146531088,-0.39071693855805384,2.120919451494538,0.43286074094635973,1,1
1,1,,1,0,-0.3816242681127693,0.061136281942069534,-0.27377840082985977,0.2766416675862441,-2.310211819657538,1,0
1,0,0,0,0,-0.11802942798296626,0.10046779049258692,0.4512405330849435,0.2766416675862441,0.43286074094635973,1,0
0,0,0,1,0,-0.3282172340031883,-0.5544873301529852,-0.6012063064688031,0.2766416675862441,0.43286074094635973,0,0
1,1,2,1,0,-0.5261181456730466,0.041299521107895545,-1.1858989951097736,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,-0.4756599662075529,-0.5544873301529852,-1.0689604573815794,0.2766416675862441,0.43286074094635973,1,1
1,1,3+,0,1,0.044812878473854234,-0.0674606503622308,-0.5427370376047062,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,1,0.41686003940286764,1.8963786722209939,3.900927396066668,0.2766416675862441,0.43286074094635973,0,1
1,0,0,0,0,-0.11852090375698081,0.15929404675944772,,0.2766416675862441,0.43286074094635973,1,0
1,1,2,0,1,1.9817189038651908,-0.5544873301529852,2.965419094241116,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.2667827622513697,-0.5544873301529852,-0.4257984998765121,0.2766416675862441,0.43286074094635973,1,1
1,1,1,1,0,-0.019406622664046805,-0.06540857165524729,0.17058804253727772,0.2766416675862441,-2.310211819657538,1,1
1,0,1,1,0,-0.44633524502468486,-0.10918625073756229,-0.6129001602416225,0.2766416675862441,0.43286074094635973,1,1
1,0,0,1,0,0.2260036138272179,-0.5544873301529852,-0.19192142442012392,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.717302221764706,1.3265848179152375,0.8137500000423451,0.2766416675862441,,0,1
1,1,3+,0,0,-0.1838871817009158,-0.5544873301529852,-0.5427370376047062,0.2766416675862441,0.43286074094635973,2,1
1,0,2,0,0,-0.2974180854982766,-0.5544873301529852,-0.4257984998765121,0.2766416675862441,-2.310211819657538,0,0
1,0,1,0,0,0.957811041334881,-0.5544873301529852,0.579872924585957,0.2766416675862441,,1,0
0,0,0,1,1,2.0906627004384157,-0.5544873301529852,-0.2503906932842209,0.2766416675862441,0.43286074094635973,2,1
1,0,0,1,2,-0.46746870330731044,0.14390345645707134,-0.23869683951140153,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,0.11951719612406565,0.7814159080932835,2.076686207506841,0.2766416675862441,0.43286074094635973,2,1
1,0,2,0,0,-0.29266715301613594,-0.5544873301529852,-0.46088006119497027,0.2766416675862441,0.43286074094635973,1,1
1,1,0,1,0,-0.40734483361953067,-0.3711682989957912,-0.9403280658805659,0.2766416675862441,0.43286074094635973,0,0
1,1,3+,0,0,0.16604356939744294,-0.5544873301529852,0.12381262744600008,-2.4897750082761965,0.43286074094635973,0,1
0,1,1,0,0,-0.13031632233333,0.4185399900750319,-0.07498288669192985,-2.4897750082761965,0.43286074094635973,1,1
0,0,0,0,0,-0.5349647096053085,-0.5544873301529852,-0.5544308913775255,0.2766416675862441,-2.310211819657538,1,0
0,0,1,0,2,-0.2869332689859662,-0.5544873301529852,-0.6012063064688031,0.2766416675862441,0.43286074094635973,1,1
1,1,1,1,0,-0.5184183585468186,0.3087537792514138,-0.21530913196576273,0.2766416675862441,0.43286074094635973,2,1
0,1,0,1,0,-0.3909623078190457,-0.32773263303130673,-0.5193493300590674,0.2766416675862441,,1,1
1,1,0,0,0,-0.4317547970622532,0.11243824961665744,0.10042491990036127,0.2766416675862441,0.43286074094635973,0,1
1,0,0,1,0,-0.33509789483939195,-0.5544873301529852,-0.7766141130610943,-4.702908348966149,0.43286074094635973,1,0
1,0,0,0,0,-0.47140050949942686,0.05532205893894957,-0.016513617827832804,0.2766416675862441,0.43286074094635973,0,1
0,0,0,0,0,-0.06609682119542894,-0.5544873301529852,-0.5076554762862479,0.2766416675862441,-2.310211819657538,1,0
1,1,0,0,0,-0.4289697676761708,0.1350111153934761,-0.4257984998765121,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,1,0.20142982512649044,-0.5544873301529852,,0.2766416675862441,-2.310211819657538,0,0
1,1,1,1,0,-0.47697056827159173,0.25779382469465645,,0.2766416675862441,0.43286074094635973,0,1
1,1,1,0,0,-0.3391935262895132,0.5570553027964192,0.1355064812188195,0.2766416675862441,0.43286074094635973,2,1
1,1,0,1,0,-0.483195928075776,0.24342927374577186,0.40446511799366586,0.2766416675862441,-2.310211819657538,2,0
1,1,0,0,0,-0.2965989592082523,0.9045406305122945,-0.1685337168744851,-2.4897750082761965,-2.310211819657538,0,0
1,1,1,0,0,0.010573399550840669,-0.2015297925518205,-1.4080822167933422,0.2766416675862441,0.43286074094635973,1,1
0,0,0,0,0,-0.44830114812074306,0.0012839863217169861,-0.7298386979698166,0.2766416675862441,,2,1
1,1,3+,0,1,0.7758011796914931,-0.5544873301529852,1.328279566046399,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.24843433335482654,0.35834568133684874,0.1822818963100971,0.2766416675862441,0.43286074094635973,1,1
0,1,0,0,0,-0.20043353275940562,0.23419491956434604,0.41615897176648525,0.2766416675862441,0.43286074094635973,1,1
1,1,2,1,0,-0.28316528805185465,-0.4717201556379834,-0.4491862074221509,0.2766416675862441,0.43286074094635973,1,1
0,1,1,0,1,2.306748215746812,-0.5544873301529852,5.304189848804997,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,0.08511389194304723,0.14800761387103836,0.7552807311782481,0.2766416675862441,0.43286074094635973,0,1
1,0,0,1,1,0.06496338520845074,-0.5544873301529852,-0.1685337168744851,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,0,0.5562753339649946,-0.5544873301529852,1.3048918585007603,0.2766416675862441,-2.310211819657538,2,0
1,1,0,1,0,-0.15341568371201378,-0.5544873301529852,-0.30885996214831796,0.2766416675862441,,0,1
1,0,0,0,0,-0.3391935262895132,-0.5544873301529852,-0.8935526507892884,0.2766416675862441,0.43286074094635973,2,1
1,1,3+,0,0,-0.3282172340031883,0.30054546442347974,-0.27377840082985977,0.2766416675862441,-2.310211819657538,0,0
0,0,0,0,0,-0.49564664768414457,-0.5544873301529852,-1.6068777309312723,0.2766416675862441,0.43286074094635973,2,0
1,1,0,0,0,-0.3665523443763231,0.15142774504934423,-0.4959616225134285,0.2766416675862441,-2.310211819657538,2,0
1,1,1,0,0,-0.32543220461710587,0.04403562605054023,0.4629343868577629,0.2766416675862441,0.43286074094635973,2,1
1,1,,0,0,-0.04709309126686639,-0.05822629618080497,0.21736345762855533,0.2766416675862441,-2.310211819657538,2,0
1,1,2,0,0,1.8450886386891463,-0.5544873301529852,1.5036873726386901,0.2766416675862441,0.43286074094635973,2,1
1,1,2,1,0,0.11820659406002686,0.0012839863217169861,0.4746282406305823,2.120919451494538,0.43286074094635973,1,0
1,1,3+,0,0,0.16424149155938958,-0.5544873301529852,0.04195565103626423,0.2766416675862441,0.43286074094635973,1,0
1,1,2,0,0,-0.36769912118235704,-0.3968192828330851,-0.4491862074221509,-3.9651972354028318,0.43286074094635973,2,1
2,1,0,0,0,-0.37949453975870623,0.2013616602526098,-0.12175830178320747,0.2766416675862441,-2.310211819657538,1,0
1,0,0,0,0,-0.3562313531220176,0.3822865995849898,-0.4257984998765121,0.2766416675862441,0.43286074094635973,2,1
1,1,1,0,0,-0.5932865014550349,0.20888594884488268,-0.46088006119497027,0.2766416675862441,0.43286074094635973,0,1
1,0,0,0,2,-0.3639311402482455,0.4431649345588341,0.17058804253727772,0.2766416675862441,0.43286074094635973,2,1
1,1,2,0,0,0.18619407613203942,-0.5544873301529852,0.6851176085413316,0.2766416675862441,0.43286074094635973,1,1
1,0,0,0,0,-0.584439937522773,11.018210537880554,-0.6596755753329002,0.2766416675862441,0.43286074094635973,2,0
0,1,0,0,0,-0.3665523443763231,-0.5544873301529852,-1.2911436790651483,0.2766416675862441,0.43286074094635973,1,1
1,1,1,0,0,-0.5772316261705597,-0.5544873301529852,-0.998797334744663,0.2766416675862441,,0,0
1,1,1,0,0,-0.4286421171601611,0.10115181672824809,-0.004819764055013396,0.2766416675862441,-2.310211819657538,0,0
1,1,1,0,0,-0.1835595311849061,0.4715520233387727,0.2992204340382912,-3.9651972354028318,0.43286074094635973,0,0
1,1,0,0,0,-0.5089164935825374,-0.03394336481483337,-0.4959616225134285,0.2766416675862441,0.43286074094635973,2,1
0,0,0,1,0,-0.5305414276391776,-0.5544873301529852,-0.8935526507892884,0.2766416675862441,0.43286074094635973,1,1
2,0,0,0,0,-0.10705313569664134,-0.5544873301529852,-0.6129001602416225,0.2766416675862441,0.43286074094635973,1,1
1,1,2,0,1,-0.4386354578984569,-0.5544873301529852,-0.47257391496778967,0.2766416675862441,-2.310211819657538,1,0
1,1,0,0,0,-0.3937473372051281,0.6138294803562965,-1.0572666036087601,-2.4897750082761965,0.43286074094635973,1,1
1,1,2,0,1,0.09772843680942066,-0.5544873301529852,0.6851176085413316,-1.5676361163220498,0.43286074094635973,1,0
2,0,3+,0,1,0.6476898279317007,-0.5544873301529852,1.70248288677662,0.2766416675862441,0.43286074094635973,1,1
1,1,0,0,0,-0.2530214405789623,0.5741559586879486,-0.051595179146291026,-2.4897750082761965,0.43286074094635973,0,1
1,1,0,0,1,1.7556400478184984,-0.5544873301529852,1.328279566046399,0.2766416675862441,0.43286074094635973,2,1
1,0,0,1,0,-0.2572808972870884,-0.5544873301529852,-0.4257984998765121,0.2766416675862441,0.43286074094635973,0,1
1,1,2,1,1,0.16047351062527804,-0.21247421232239924,0.4746282406305823,0.2766416675862441,0.43286074094635973,0,0
1,0,,0,0,-0.39587706555919117,-0.5544873301529852,-0.683063282878539,0.2766416675862441,-2.310211819657538,1,0
1,1,0,0,1,0.7469679342826396,-0.5544873301529852,0.39277126422084646,0.2766416675862441,0.43286074094635973,0,1
1,1,2,0,0,0.061686880048353744,-0.5544873301529852,0.5330975094946794,0.2766416675862441,0.43286074094635973,2,1
0,0,3+,0,2,-0.8170718038896595,13.696173250494041,2.3807264056001456,-2.4897750082761965,,2,0
1,1,0,1,2,-0.4111128145536422,0.4004132948300108,0.10042491990036127,0.2766416675862441,0.43286074094635973,0,1
1,1,3+,0,0,0.04907233518198032,-0.5544873301529852,-0.21530913196576273,0.2766416675862441,0.43286074094635973,2,1
1,0,0,0,0,-0.2830014627938498,0.916511089636365,0.2992204340382912,0.2766416675862441,0.43286074094635973,0,1
0,1,1,0,0,1.0806799848385182,-0.5544873301529852,4.088029056431779,0.2766416675862441,0.43286074094635973,1,1
1,1,0,1,0,-0.4920424920080379,0.7451625176032415,,-2.4897750082761965,0.43286074094635973,2,0
1,1,1,0,0,-0.3282172340031883,0.30054546442347974,0.3109142878111106,0.2766416675862441,0.43286074094635973,1,1
1,1,2,1,0,-0.23205180755434157,-0.07190682089402842,0.12381262744600008,0.2766416675862441,0.43286074094635973,0,1
1,1,0,0,0,-0.355739877348003,0.11243824961665744,-0.4491862074221509,0.2766416675862441,0.43286074094635973,0,1
0,0,0,0,0,-0.4101298630056131,-0.5544873301529852,-0.881858797016469,0.2766416675862441,0.43286074094635973,0,1
1,1,3+,0,0,-0.21255660185176448,-0.5544873301529852,-1.2443682639738705,-2.4897750082761965,0.43286074094635973,0,1
1,1,1,0,0,0.437174371395469,-0.4724041818736446,1.2464225896366632,0.2766416675862441,0.43286074094635973,2,1
1,1,2,0,0,0.35706382023109756,-0.5544873301529852,0.4746282406305823,0.2766416675862441,0.43286074094635973,2,1
0,0,0,0,1,-0.13441195378345122,-0.5544873301529852,-0.1568398631016657,0.2766416675862441,-2.310211819657538,1,0
